logzsol,logu,age_myr,nii_ha,oiii_hb,oii_ha,sii_ha
-1.4,-1.9,4.0,-3.1141945201744914,-0.20794462429303615,-1.6846206004530253,-2.4180259789424565
-1.4,-1.9,6.0,-3.1159652691656645,-0.21622562036041923,-1.687208218482846,-2.416889770944355
-1.4,-1.9,8.0,-3.1101390067334838,-0.21352142453108794,-1.6583870101597338,-2.4220557107067195
-1.4,-1.9,10.0,-3.067131343840849,-0.22349078027136932,-1.5735014350655439,-2.4293348255901974
-1.4,-1.8,0.5,-3.139601861080962,-0.19460227473405214,-1.6912749841311876,-2.4491380992698173
-1.4,-1.8,1.0,-3.139601861080962,-0.19460227473405214,-1.6912749841311876,-2.4491380992698173
-1.4,-1.8,2.0,-3.139011932516026,-0.19492685951583208,-1.6897797278826314,-2.449346635435552
-1.4,-1.8,3.0,-3.138812132990983,-0.19414615076978714,-1.6878239494255516,-2.4492466570673863
-1.4,-1.8,4.0,-3.143360136957925,-0.192126081103788,-1.7137493533425443,-2.4451208549859795
-1.4,-1.8,6.0,-3.145013081967544,-0.20148327803563734,-1.7160361934922395,-2.444041581661632
-1.4,-1.8,8.0,-3.1397640859637006,-0.19831057946305672,-1.6879164397592783,-2.449371784680746
-1.4,-1.8,10.0,-3.0980740478767927,-0.20722969908869973,-1.6042681001622217,-2.457466916860497
-1.4,-1.7,0.5,-3.169272605459078,-0.17876977941249805,-1.7208195628617227,-2.476539896934769
-1.4,-1.7,1.0,-3.169272605459078,-0.17876977941249805,-1.7208195628617229,-2.476539896934769
-1.4,-1.7,2.0,-3.1687289821708555,-0.179056301124603,-1.7193720473502883,-2.4767842398583064
-1.4,-1.7,3.0,-3.168548911986961,-0.17824123886537566,-1.717432750246514,-2.4766445732803795
-1.4,-1.7,4.0,-3.1725257524365933,-0.17630749671608212,-1.7428780997479616,-2.4722157297478318
-1.4,-1.7,6.0,-3.1740608646501434,-0.1867409195899835,-1.7448641228879351,-2.4711933883659527
-1.4,-1.7,8.0,-3.1693891205570166,-0.18309972402358712,-1.7174458255395249,-2.4766878390063103
-1.4,-1.7,10.0,-3.1290167519127223,-0.19096861790600878,-1.635034763195153,-2.4855990081123394
-1.4,-1.6,0.5,-3.1989433498371938,-0.16293728409094402,-1.750364139923084,-2.503941693713053
-1.4,-1.6,1.0,-3.1989433498371938,-0.16293728409094402,-1.750364139923084,-2.503941693713053
-1.4,-1.6,2.0,-3.1984460318241053,-0.1631857427296504,-1.748964365429622,-2.5042218435770542
-1.4,-1.6,3.0,-3.1982856909749433,-0.16233632692266442,-1.747041549550067,-2.5040424885987194
-1.4,-1.6,4.0,-3.2016913666098894,-0.1604888711968497,-1.7720068396657904,-2.4993106032279373
-1.4,-1.6,6.0,-3.2031086172152885,-0.17199854502275372,-1.7736920066730597,-2.4983451910573584
-1.4,-1.6,8.0,-3.199014110590826,-0.16788885820227048,-1.7469751675695782,-2.5040038737060093
-1.4,-1.6,10.0,-3.159959455948666,-0.17470753672333933,-1.6658014241643984,-2.5137310993457405
-1.4,-1.5,0.5,-3.2286140942153096,-0.14710478876938993,-1.7799087153153155,-2.5313434896046587
-1.4,-1.5,1.0,-3.2286140942153096,-0.14710478876938993,-1.7799087153153155,-2.5313434896046587
-1.4,-1.5,2.0,-3.228163081475768,-0.14731518433097565,-1.7785566821206438,-2.5316594465917923
-1.4,-1.5,3.0,-3.228022469954962,-0.1464314149416614,-1.7766503473362474,-2.5314404030224207
-1.4,-1.5,4.0,-3.230856979477236,-0.14467020461292382,-1.8011355730925385,-2.5264054754262704
-1.4,-1.5,6.0,-3.232156339664804,-0.1572561543332256,-1.8025198448507447,-2.525496989735873
-1.4,-1.5,8.0,-3.2286390561424185,-0.15267798198868243,-1.7765044659184133,-2.5313198888024058
-1.4,-1.5,10.0,-3.1909021599845957,-0.1584464555406555,-1.6965680830699872,-2.5418631905606914
-1.4,-1.4,0.5,-3.2545865562925584,-0.13573173887620274,-1.8054461515804872,-2.5553948840500955
-1.4,-1.4,1.0,-3.2545865562925584,-0.13573173887620274,-1.8054461515804872,-2.5553948840500955
-1.4,-1.4,2.0,-3.254176905164628,-0.13594813457143518,-1.8041222512333064,-2.5557649802412827
-1.4,-1.4,3.0,-3.2540470779901782,-0.1350647689137459,-1.802236697663958,-2.555506427557993
-1.4,-1.4,4.0,-3.256494664926197,-0.13326594383457313,-1.8264183046243152,-2.5503196748234527
-1.4,-1.4,6.0,-3.2577418116099883,-0.14648388947964197,-1.8274922261720024,-2.5495453594511575
-1.4,-1.4,8.0,-3.2545756998886732,-0.14176673836965598,-1.8019627596792789,-2.555309025727513
-1.4,-1.4,10.0,-3.2179589731590283,-0.14706739130227225,-1.7232932162521362,-2.566321083932727
-1.4,-1.3,0.5,-3.2805590183698072,-0.12435868898300124,-1.8309835870350537,-2.579446277547112
-1.4,-1.3,1.0,-3.2805590183698072,-0.12435868898300131,-1.8309835870350537,-2.579446277547112
-1.4,-1.3,2.0,-3.2801907288513994,-0.1245810848118769,-1.8296878192520456,-2.57987051262853
-1.4,-1.3,3.0,-3.2800716860139203,-0.12369812288585982,-1.8278230469184884,-2.579572451009
-1.4,-1.3,4.0,-3.2821323493267847,-0.12186167340327227,-1.8517010293606961,-2.574233872032496
-1.4,-1.3,6.0,-3.283327267831815,-0.1357116255914283,-1.8524645794586854,-2.5735937284958683
-1.4,-1.3,8.0,-3.2805123167386783,-0.1308554922046314,-1.8274210171194636,-2.5792981565132207
-1.4,-1.3,10.0,-3.245015786333461,-0.1356883270638818,-1.7500183475123454,-2.5907789772082013
-1.4,-1.2,0.5,-3.306531480447049,-0.11298563908981403,-1.8565210216790127,-2.603497670095694
-1.4,-1.2,1.0,-3.306531480447049,-0.11298563908981403,-1.8565210216790127,-2.603497670095694
-1.4,-1.2,2.0,-3.30620455253611,-0.11321403505228571,-1.8552533861769245,-2.603976043753542
-1.4,-1.2,3.0,-3.306096294026155,-0.11233147685801104,-1.853409395099826,-2.603638473375408
-1.4,-1.2,4.0,-3.30777003267871,-0.11045739332656201,-1.8769837472978494,-2.598148067053474
-1.4,-1.2,6.0,-3.3089127083310204,-0.1249393626685812,-1.8774369047123414,-2.59764209686996
-1.4,-1.2,8.0,-3.3064489067279497,-0.11994424349248192,-1.8528792382915094,-2.6032872811627343
-1.4,-1.2,10.0,-3.2720725995078936,-0.12430926282549853,-1.7767434768506616,-2.615236870387088
-1.4,-1.1,0.5,-3.3325039425242977,-0.10161258919661977,-1.8820584555123858,-2.627549061695838
-1.4,-1.1,1.0,-3.3325039425242977,-0.10161258919661982,-1.882058455512386,-2.627549061695838
-1.4,-1.1,2.0,-3.3322183762187385,-0.10184698529267674,-1.880818952007943,-2.6280815736163
-1.4,-1.1,3.0,-3.3321209020269307,-0.10096483083018397,-1.8789957422080168,-2.6277044946572152
-1.4,-1.1,4.0,-3.333407714981742,-0.09905310361195795,-1.902266458432003,-2.6220622598865293
-1.4,-1.1,6.0,-3.3344981331083527,-0.11416710071108749,-1.9024092019345107,-2.621690464573398
-1.4,-1.1,8.0,-3.332385469891897,-0.10903299223207513,-1.8783374232478378,-2.6272763996792055
-1.4,-1.1,10.0,-3.2991294126823263,-0.11293019858710092,-1.8034686042671186,-2.6396947634694117
-1.4,-1.0,0.5,-3.3584764046015465,-0.09023953930343256,-1.9075958885351771,-2.651600452347519
-1.4,-1.0,1.0,-3.3584764046015465,-0.0902395393034325,-1.9075958885351771,-2.651600452347519
-1.4,-1.0,2.0,-3.3582321998992923,-0.09047993553303547,-1.9063845167451186,-2.65218710221677
-1.4,-1.0,3.0,-3.358145510016212,-0.08959818480238214,-1.9045820882430682,-2.6517705148544173
-1.4,-1.0,4.0,-3.3590453962355706,-0.08764880426695663,-1.9275491627593335,-2.645976450531723
-1.4,-1.0,6.0,-3.3600835421645736,-0.1033948397189448,-1.927381471126751,-2.645738831606127
-1.4,-1.0,8.0,-3.358322006265928,-0.09812173842227111,-1.9037955720408501,-2.6512655120658466
-1.4,-1.0,10.0,-3.326186225856759,-0.1015511343487176,-1.8301937297617639,-2.6641526564551583
-1.3,-4.0,0.5,-2.3668334968923617,-2.073002009236376,-1.1007750488502754,-1.567221905864161
-1.3,-4.0,1.0,-2.3668334968923617,-2.073002009236376,-1.1007750488502754,-1.567221905864161
-1.3,-4.0,2.0,-2.3669824209197396,-2.076372161608579,-1.1006339136919987,-1.5674114675136666
-1.3,-4.0,3.0,-2.366519781015281,-2.0782503127902086,-1.0999662419854355,-1.5679945092785152
-1.3,-4.0,4.0,-2.3648229720752116,-2.024731542315368,-1.103212442512329,-1.5646948986642193
-1.3,-4.0,6.0,-2.3648079374341586,-2.017350040933145,-1.1039853487380826,-1.5601818673974681
-1.3,-4.0,8.0,-2.366193729861983,-2.07886217274839,-1.0996528285004339,-1.5664458325274182
-1.3,-4.0,10.0,-2.3715098833786215,-2.236277054939329,-1.0972641795330016,-1.5773102741535439
-1.3,-3.9,0.5,-2.3727885666183823,-1.8894452909444794,-1.0874176996294151,-1.6033823860440932
-1.3,-3.9,1.0,-2.3727885666183823,-1.8894452909444794,-1.087417699629415,-1.6033823860440932
-1.3,-3.9,2.0,-2.3728276733822,-1.8926182129011513,-1.0871645049692147,-1.603543834570278
-1.3,-3.9,3.0,-2.372358741203309,-1.8943726729040427,-1.086387479078139,-1.604096791517169
-1.3,-3.9,4.0,-2.3722757776955166,-1.8438426794792127,-1.0917431041367875,-1.6014048833936854
-1.3,-3.9,6.0,-2.372606748867615,-1.8351260090114163,-1.0929946294710426,-1.5970841669090292
-1.3,-3.9,8.0,-2.3723295704098595,-1.8929240113813457,-1.0861386093021133,-1.6028754184298921
-1.3,-3.9,10.0,-2.3726879985739373,-2.0447630782275468,-1.0784296465101169,-1.6117282769787302
-1.3,-3.8,0.5,-2.378743636344403,-1.705888572652583,-1.0740603143671834,-1.6395426049099984
-1.3,-3.8,1.0,-2.378743636344403,-1.705888572652583,-1.0740603143671836,-1.6395426049099986
-1.3,-3.8,2.0,-2.37867292584567,-1.7088642641504417,-1.0736950624455577,-1.6396759387270634
-1.3,-3.8,3.0,-2.378197701375057,-1.7104950327938704,-1.0728086802297156,-1.6401988202508213
-1.3,-3.8,4.0,-2.3797285681470064,-1.6629538148909355,-1.080273679759672,-1.6381145871285552
-1.3,-3.8,6.0,-2.380405360078935,-1.6529008587109089,-1.0820033779824185,-1.6339861494781205
-1.3,-3.8,8.0,-2.3784650464409625,-1.706985442065513,-1.072623922902742,-1.6393046874622004
-1.3,-3.8,10.0,-2.373866113769246,-1.8532491015157575,-1.0595950863504764,-1.6461460616228982
-1.3,-3.7,0.5,-2.3846987060704166,-1.5223318543606865,-1.0607028930602584,-1.675702562406459
-1.3,-3.7,1.0,-2.3846987060704166,-1.5223318543606865,-1.0607028930602584,-1.675702562406459
-1.3,-3.7,2.0,-2.3845181783101497,-1.525110315356461,-1.0602255861179914,-1.6758077799281283
-1.3,-3.7,3.0,-2.3840366615305166,-1.5266173924597066,-1.0592298454368358,-1.676300595426529
-1.3,-3.7,4.0,-2.3871813434475495,-1.4820649485524402,-1.068804169455376,-1.6748240098072398
-1.3,-3.7,6.0,-2.388203771035413,-1.4706745895154631,-1.071011594149748,-1.670887815036779
-1.3,-3.7,8.0,-2.38460015613054,-1.5210464624444424,-1.0591087669801789,-1.6757336394922802
-1.3,-3.7,10.0,-2.375044228964569,-1.6617351248039682,-1.0407604990519101,-1.680563628044414
-1.3,-3.6,0.5,-2.39065377579643,-1.33877513606879,-1.0473454357053074,-1.711862258478368
-1.3,-3.6,1.0,-2.39065377579643,-1.33877513606879,-1.0473454357053074,-1.711862258478368
-1.3,-3.6,2.0,-2.390363430775625,-1.341356366519193,-1.0467560759834997,-1.7119393581178546
-1.3,-3.6,3.0,-2.3898756216696992,-1.3427397519015414,-1.0456509746962168,-1.7124021169916785
-1.3,-3.6,4.0,-2.394634103614923,-1.3011760804655963,-1.0573345732981025,-1.7115331513684973
-1.3,-3.6,6.0,-2.396001981704543,-1.288447200914368,-1.0600192778516755,-1.7077891635173952
-1.3,-3.6,8.0,-2.390734897645516,-1.335107070148927,-1.0455931392007982,-1.7121622743883278
-1.3,-3.6,10.0,-2.3762223441598778,-1.4702211480921719,-1.0219258846122492,-1.7149809762018036
-1.3,-3.5,0.5,-2.396608845522451,-1.1552184177768865,-1.033987942299019,-1.7480216930709143
-1.3,-3.5,1.0,-2.396608845522451,-1.1552184177768865,-1.033987942299019,-1.7480216930709143
-1.3,-3.5,2.0,-2.3962086832421035,-1.1576024176386406,-1.0332865320390743,-1.7480706732409648
-1.3,-3.5,3.0,-2.3957145817926038,-1.158862111119376,-1.0320720680045687,-1.7485033848939042
-1.3,-3.5,4.0,-2.402086848666995,-1.1202872106323214,-1.0458648913620094,-1.7482420117514743
-1.3,-3.5,6.0,-2.4037999920539828,-1.1062186924025,-1.0490264289679092,-1.7446901948528226
-1.3,-3.5,8.0,-2.3968692691442692,-1.149167262796998,-1.03207703721941,-1.7485905920187301
-1.3,-3.5,10.0,-2.3774004593551936,-1.2787071713803897,-1.0030912430293306,-1.7493981060538464
-1.3,-3.4,0.5,-2.440019103215178,-1.0440665897571932,-1.0638387511233405,-1.7946516878499628
-1.3,-3.4,1.0,-2.440019103215178,-1.0440665897571932,-1.0638387511233405,-1.7946516878499628
-1.3,-3.4,2.0,-2.4395236654480845,-1.0461785863015032,-1.0629613959677053,-1.794689178176162
-1.3,-3.4,3.0,-2.4390340048862056,-1.047187532813831,-1.0616105925202608,-1.7951302127958548
-1.3,-3.4,4.0,-2.4465452402163246,-1.013390891916932,-1.0781572864116444,-1.7948439032628472
-1.3,-3.4,6.0,-2.4485954671641483,-1.0013266378171377,-1.0819107032721886,-1.7915091275190653
-1.3,-3.4,8.0,-2.440511141068747,-1.0387266882894473,-1.0619068737706703,-1.7953402859611922
-1.3,-3.4,10.0,-2.4154277572085405,-1.1541652580589101,-1.0237430238579417,-1.7958192648598086
-1.3,-3.3,0.5,-2.4834293609079126,-0.9329147617375,-1.093689557346701,-1.841281639024359
-1.3,-3.3,1.0,-2.4834293609079126,-0.9329147617375,-1.093689557346701,-1.8412816390243592
-1.3,-3.3,2.0,-2.4828386476538795,-0.9347547547166358,-1.092636257232372,-1.8413076409877305
-1.3,-3.3,3.0,-2.4823534279541093,-0.9355129527427494,-1.0911491139353644,-1.8417569967976324
-1.3,-3.3,4.0,-2.491003622312819,-0.90649412335522,-1.1104496039851117,-1.8414457400861575
-1.3,-3.3,6.0,-2.493390891312103,-0.8964323476527718,-1.114794373339455,-1.838328004090599
-1.3,-3.3,8.0,-2.4841525083149048,-0.9282830939950897,-1.0917352523978143,-1.84208993838363
-1.3,-3.3,10.0,-2.4534550550618945,-1.0296233447374448,-1.044394800931014,-1.8422403937257388
-1.3,-3.2,0.5,-2.526839618600647,-0.8217629337178067,-1.123540360969163,-1.8879115465903944
-1.3,-3.2,1.0,-2.526839618600647,-0.8217629337178067,-1.123540360969163,-1.8879115465903946
-1.3,-3.2,2.0,-2.5261536298595098,-0.8233309228840217,-1.1223111158331225,-1.8879260616721667
-1.3,-3.2,3.0,-2.5256728509962936,-0.8238383709061549,-1.120687632249928,-1.8883837368955243
-1.3,-3.2,4.0,-2.535461994964817,-0.7995969073152698,-1.1427418442527715,-1.8880475222162865
-1.3,-3.2,6.0,-2.538186264492927,-0.7915358205397407,-1.147677439009033,-1.8851468245608454
-1.3,-3.2,8.0,-2.527793367973596,-0.8178364337209545,-1.1215621590318838,-1.8888395492810477
-1.3,-3.2,10.0,-2.4914823529152486,-0.9050814314159652,-1.0650465742486588,-1.8886614926495633
-1.3,-3.1,0.5,-2.5702498762933743,-0.7106111056981136,-1.1533911619907826,-1.9345414105444048
-1.3,-3.1,1.0,-2.5702498762933743,-0.7106111056981136,-1.1533911619907826,-1.9345414105444048
-1.3,-3.1,2.0,-2.569468612064961,-0.7119070908036148,-1.151985971770033,-1.9345444402259968
-1.3,-3.1,3.0,-2.568992274012748,-0.7121637873040956,-1.1502261474640274,-1.935010433085814
-1.3,-3.1,4.0,-2.5799203581806904,-0.6926992461536248,-1.175034007384633,-1.934649249648139
-1.3,-3.1,6.0,-2.582981586701773,-0.686637055130691,-1.1805599001219433,-1.9319655889232925
-1.3,-3.1,8.0,-2.571433717120141,-0.7073866606119493,-1.1513875794782604,-1.9355891186484224
-1.3,-3.1,10.0,-2.5295096507686026,-0.7805395180944927,-1.085698343810987,-1.9350825616292253
-1.3,-3.0,0.5,-2.6136601339861016,-0.5994592776784131,-1.183241960411625,-1.9811712308826972
-1.3,-3.0,1.0,-2.6136601339861016,-0.5994592776784131,-1.183241960411625,-1.9811712308826972
-1.3,-3.0,2.0,-2.612783594270219,-0.6004832584753779,-1.1816608250431329,-1.9811627766457065
-1.3,-3.0,3.0,-2.6123116970035025,-0.6004892019365798,-1.1797646595777278,-1.9816370853648055
-1.3,-3.0,4.0,-2.6243787119687734,-0.5858011422153692,-1.2073260935503536,-1.981250922376656
-1.3,-3.0,6.0,-2.6277768579337706,-0.5817360501006323,-1.2134417565208386,-1.9787842971714182
-1.3,-3.0,8.0,-2.61507355281437,-0.5969337271428025,-1.181211499415683,-1.9823386464807764
-1.3,-3.0,10.0,-2.5675369486219495,-0.6559976047730204,-1.1063501096181099,-1.9815036006626472
-1.3,-2.9,0.5,-2.666929647995971,-0.5502422310321649,-1.2331219309149353,-2.027475220860762
-1.3,-2.9,1.0,-2.666929647995971,-0.5502422310321649,-1.2331219309149353,-2.027475220860762
-1.3,-2.9,2.0,-2.666057420827983,-0.5511465808457328,-1.2315041421404023,-2.027524094840158
-1.3,-2.9,3.0,-2.6656176670200793,-0.5510383901178794,-1.2295844860068468,-2.0279611529948407
-1.3,-2.9,4.0,-2.6772027738831943,-0.5383553820778978,-1.2575260935579238,-2.02727861405056
-1.3,-2.9,6.0,-2.680426254840685,-0.5355376533476911,-1.263319799736664,-2.0249716037908856
-1.3,-2.9,8.0,-2.668221575378407,-0.5482133639146414,-1.2308680851734217,-2.0286327813637026
-1.3,-2.9,10.0,-2.6201078711534933,-0.6000137351802408,-1.1531717094661,-2.028345848518995
-1.3,-2.8,0.5,-2.7201991620058337,-0.5010251843859165,-1.2830018936421612,-2.0737792076320827
-1.3,-2.8,1.0,-2.7201991620058337,-0.5010251843859166,-1.2830018936421612,-2.0737792076320827
-1.3,-2.8,2.0,-2.719331247380499,-0.5018099031597542,-1.2813474519604133,-2.073885409304157
-1.3,-2.8,3.0,-2.7189236369985434,-0.501587577859123,-1.2794043045655077,-2.074285216750093
-1.3,-2.8,4.0,-2.7300268274008763,-0.49090951817922385,-1.307726083537678,-2.0733063001953345
-1.3,-2.8,6.0,-2.73307560866379,-0.489338846792589,-1.3131978396601798,-2.0711588993150594
-1.3,-2.8,8.0,-2.721369600044567,-0.499492187421434,-1.2805245481196623,-2.0749268996934553
-1.3,-2.8,10.0,-2.672678793685037,-0.5440298655874614,-1.1999933012983075,-2.075188095398374
-1.3,-2.7,0.5,-2.7734686760157032,-0.45180813773966116,-1.332881848593657,-2.120083191196617
-1.3,-2.7,1.0,-2.7734686760157032,-0.4518081377396612,-1.332881848593657,-2.120083191196617
-1.3,-2.7,2.0,-2.772605073927781,-0.45247322541743795,-1.3311907545034714,-2.120246720037648
-1.3,-2.7,3.0,-2.7722296069389136,-0.45213676516030066,-1.3292241152540838,-2.1206092766304874
-1.3,-2.7,4.0,-2.7828508725145644,-0.4434635507897316,-1.357926063487949,-2.1193339808110503
-1.3,-2.7,6.0,-2.7857249194066593,-0.4431396303342477,-1.3630758762915882,-2.1173461837436607
-1.3,-2.7,8.0,-2.7745176268115603,-0.45077019145120506,-1.3301808879393322,-2.1212210014850466
-1.3,-2.7,10.0,-2.725249716216588,-0.4880459959946677,-1.2468148851150676,-2.122030341300769
-1.3,-2.6,0.5,-2.8267381900255657,-0.4025910910934129,-1.382761795769728,-2.166387171554251
-1.3,-2.6,1.0,-2.8267381900255657,-0.4025910910934129,-1.382761795769728,-2.166387171554251
-1.3,-2.6,2.0,-2.82587890046985,-0.4031365476187938,-1.3810340497698832,-2.1666080270405286
-1.3,-2.6,3.0,-2.825535576841173,-0.4026859520214084,-1.379043918072884,-2.1669333326359235
-1.3,-2.6,4.0,-2.835674909216977,-0.3960174801792154,-1.4081260334070669,-2.165361655897753
-1.3,-2.6,6.0,-2.8383741870728687,-0.39694000387238876,-1.4129539096311097,-2.1635334570764244
-1.3,-2.6,8.0,-2.8276656556780555,-0.40204736974786187,-1.3798371043164952,-2.1675150867534363
-1.3,-2.6,10.0,-2.777820638748139,-0.43206212640188824,-1.2936364609167355,-2.1688725862261564
-1.3,-2.5,0.5,-2.8800077040354353,-0.3533740444471647,-1.4326417351707286,-2.212691148704943
-1.3,-2.5,1.0,-2.8800077040354353,-0.35337404444716475,-1.4326417351707283,-2.212691148704943
-1.3,-2.5,2.0,-2.8791527270066646,-0.3537998697638034,-1.4308773377599397,-2.2129693303127027
-1.3,-2.5,3.0,-2.8788415467053285,-0.3532351384424617,-1.428863713022252,-2.2132573847663015
-1.3,-2.5,4.0,-2.8884989375008283,-0.3485713066167499,-1.4583259932933597,-2.2113893254555084
-1.3,-2.5,6.0,-2.891023411665992,-0.35073996730750173,-1.4628319396789493,-2.209720719313082
-1.3,-2.5,8.0,-2.8808136866427287,-0.3533237160108016,-1.4294931969345082,-2.2138091555135806
-1.3,-2.5,10.0,-2.8303915612796757,-0.37607825680910884,-1.340458028703647,-2.215714830174528
-1.3,-2.4,0.5,-2.920058237693297,-0.3279526886331753,-1.4725505594902857,-2.2490198204321254
-1.3,-2.4,1.0,-2.920058237693297,-0.3279526886331751,-1.4725505594902857,-2.2490198204321254
-1.3,-2.4,2.0,-2.9192377528024736,-0.328373503624423,-1.470820931113232,-2.2492697499720236
-1.3,-2.4,3.0,-2.918940930768728,-0.3277792195615721,-1.4688120432383163,-2.249496066725371
-1.3,-2.4,4.0,-2.927804388258357,-0.32360876454595094,-1.4977571251400317,-2.247298128269306
-1.3,-2.4,6.0,-2.9302035705345824,-0.326786175412625,-1.5019477993161636,-2.2457231286736388
-1.3,-2.4,8.0,-2.920753764856002,-0.32840559289735993,-1.469366015739453,-2.249995300778944
-1.3,-2.4,10.0,-2.8715509769847287,-0.34881297773809905,-1.3809133858464318,-2.2528124111677665
-1.3,-2.3,0.5,-2.9601087713511447,-0.30253133281915723,-1.5124593802991424,-2.28534849155321
-1.3,-2.3,1.0,-2.9601087713511447,-0.3025313328191572,-1.5124593802991422,-2.2853484915532096
-1.3,-2.3,2.0,-2.9593227785938767,-0.3029471374870734,-1.5107645207686256,-2.2855701693375807
-1.3,-2.3,3.0,-2.959040314814539,-0.30232330070171287,-1.508760369796346,-2.28573474831138
-1.3,-2.3,4.0,-2.9671098269680276,-0.2986461971885864,-1.5371882348752404,-2.2832069298477315
-1.3,-2.3,6.0,-2.9693836571793284,-0.302832340332185,-1.541063581994201,-2.281725528943243
-1.3,-2.3,8.0,-2.960693802913435,-0.3034873908425592,-1.5092388181294114,-2.2861814224550745
-1.3,-2.3,10.0,-2.9127103926897746,-0.32154769866708227,-1.4213687383378073,-2.2899099920770762
-1.3,-2.2,0.5,-3.0001593050090065,-0.2771099770051606,-1.552368197597386,-2.3216771620682204
-1.3,-2.2,1.0,-3.0001593050090065,-0.27710997700516066,-1.5523681975973862,-2.3216771620682204
-1.3,-2.2,2.0,-2.9994078043809163,-0.277520771351769,-1.550708106726237,-2.321870588409397
-1.3,-2.2,3.0,-2.9991396988427668,-0.276867381862864,-1.5487086926964522,-2.3219734295243373
-1.3,-2.2,4.0,-3.006415253617167,-0.27368360458138613,-1.5766193224755085,-2.319115730190708
-1.3,-2.2,6.0,-3.008563671607594,-0.2788784620624589,-1.580179287720282,-2.317727920122183
-1.3,-2.2,8.0,-3.000633800881153,-0.27856910965992526,-1.5491116041169015,-2.322367520572717
-1.3,-2.2,10.0,-2.9538698083948205,-0.2942824195960725,-1.4618240861779437,-2.327007572902467
-1.3,-2.1,0.5,-3.0402098386668683,-0.25168862119115676,-1.5922770113851352,-2.3580058319771324
-1.3,-2.1,1.0,-3.0402098386668683,-0.25168862119115687,-1.592277011385135,-2.3580058319771324
-1.3,-2.1,2.0,-3.039492830163585,-0.2520944052184955,-1.5906516889861901,-2.3581710071874724
-1.3,-2.1,3.0,-3.039239082853412,-0.251411463045051,-1.5886570119387573,-2.3582121103642333
-1.3,-2.1,4.0,-3.0457206681931424,-0.2487209867610292,-1.6160503879173023,-2.355024529298251
-1.3,-2.1,6.0,-3.0477436138267744,-0.2549245405996966,-1.6192949165016572,-2.353730302210767
-1.3,-2.1,8.0,-3.0405737588252433,-0.2536507491625171,-1.5889843737144442,-2.358553595162587
-1.3,-2.1,10.0,-2.9950292240998735,-0.2670171405250556,-1.5022794293669859,-2.3641051536439273
-1.3,-2.0,0.5,-3.08026037232473,-0.22626726537716027,-1.6321858216624712,-2.394334501279944
-1.3,-2.0,1.0,-3.08026037232473,-0.22626726537716027,-1.6321858216624712,-2.394334501279944
-1.3,-2.0,2.0,-3.0795778559418765,-0.22666803908725958,-1.630595267548608,-2.3944714256718043
-1.3,-2.0,3.0,-3.0793384668464743,-0.22595554424826456,-1.6286053275233572,-2.3944507908310797
-1.3,-2.0,4.0,-3.085026070683253,-0.22375834376414938,-1.655481431177094,-2.3909333271702966
-1.3,-2.0,6.0,-3.0869234838442927,-0.2309705759401974,-1.6584104683456016,-2.3897326752093107
-1.3,-2.0,8.0,-3.0805136768116053,-0.22873230916300222,-1.6288571269345031,-2.394739646255319
-1.3,-2.0,10.0,-3.0361886398049194,-0.23975186145404595,-1.5427347679050836,-2.401202734301463
-1.3,-1.9,0.5,-3.109931116702846,-0.2104347700556062,-1.6617304037314515,-2.4217363007182087
-1.3,-1.9,1.0,-3.109931116702846,-0.21043477005560612,-1.6617304037314515,-2.4217363007182087
-1.3,-1.9,2.0,-3.1092949037167865,-0.21079748380700394,-1.6601875882115638,-2.4219090349650396
-1.3,-1.9,3.0,-3.1090752542395537,-0.21005061273428233,-1.6582141383777589,-2.421848683889346
-1.3,-1.9,4.0,-3.1141919296942846,-0.20793910497222737,-1.6846105695433775,-2.4180282198225322
-1.3,-1.9,6.0,-3.1159707286646907,-0.2162287366331156,-1.6872377529772207,-2.4168843280185173
-1.3,-1.9,8.0,-3.11013880707982,-0.21352146971166347,-1.6583866066979114,-2.4220557435624572
-1.3,-1.9,10.0,-3.067131343840849,-0.22349078027136923,-1.5735014350655439,-2.4293348255901974
-1.3,-1.8,0.5,-3.139601861080962,-0.19460227473405214,-1.6912749841311876,-2.4491380992698173
-1.3,-1.8,1.0,-3.139601861080962,-0.19460227473405214,-1.6912749841311876,-2.4491380992698173
-1.3,-1.8,2.0,-3.139011951490132,-0.19492692852306243,-1.6897799074861712,-2.449346643554381
-1.3,-1.8,3.0,-3.1388120416246585,-0.19414568118204245,-1.6878229477146223,-2.4492465760530053
-1.3,-1.8,4.0,-3.1433577874423153,-0.19211982621878151,-1.7137397015992855,-2.4451231111888543
-1.3,-1.8,6.0,-3.1450179434031664,-0.20148688122682268,-1.716064992045642,-2.444035976818382
-1.3,-1.8,8.0,-3.1397638926212648,-0.1983106198964228,-1.6879160425612898,-2.4493718211933486
-1.3,-1.8,10.0,-3.0980740478767927,-0.20722969908869973,-1.6042681001622217,-2.457466916860497
-1.3,-1.7,0.5,-3.169272605459078,-0.17876977941249805,-1.7208195628617227,-2.476539896934769
-1.3,-1.7,1.0,-3.169272605459078,-0.17876977941249805,-1.7208195628617227,-2.476539896934769
-1.3,-1.7,2.0,-3.168728999261925,-0.1790563732354555,-1.719372225372454,-2.476784251439833
-1.3,-1.7,3.0,-3.168548829001824,-0.1782407495915312,-1.7174317555339917,-2.4766444673220533
